_id,LOC_ID,LOC_NAME,AUSPICE,ADDRESS,PostalCode,bldg_type,BLDGNAME,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,subsidy,cwelcc_flag,Longitude,Latitude
439,6527,Blessed Trinity Before & After School,Non Profit Agency,3205 BAYVIEW AVE,M2K,Catholic Elementary School,Blessed Trinity Catholic School,0,15,22,13,30,80,Y,Y,-79.3918294528,43.7869061505
440,6535,Hillcrest Progressive School,Non Profit Agency,59 PLYMBRIDGE RD,M2P,Purpose Built,Hillcrest Progressive School,0,15,24,13,0,52,N,N,-79.397727865,43.74072322
441,6543,Agincourt Montessori School Inc.,Commercial Agency,2575 MIDLAND AVE,M1S,Place of Worship,Knox United Church,0,0,40,0,0,40,N,N,-79.2787073937,43.7864518849
442,6545,Agincourt Temple Day Care(Governing Council Of The Salvation Army),Non Profit Agency,3080 BIRCHMOUNT RD,M1W,Place of Worship,,10,15,24,0,0,49,Y,Y,-79.309387158,43.803441261
443,6549,Bridlegrove Daycare Centre,Non Profit Agency,2575 PHARMACY AVE,M1W,Place of Worship,Bridlegrove Bible Chapel,0,15,40,0,0,55,Y,Y,-79.3247934524,43.7940522705
444,6551,Beechgrove Sunshine Child Care,Non Profit Agency,4679 KINGSTON RD,M1E,Commercial Building,,10,23,48,0,40,121,N,Y,-79.1729356071,43.7758028822
445,6553,Fairmount Sunshine Child Care,Non Profit Agency,31 SLOLEY RD,M1M,Public Elementary School,Fairmount Junior Public School,0,0,24,26,60,110,Y,Y,-79.230894183,43.71975809
446,6555,Simcoe Sunshine Child Care (166 Sylvan Avenue),Non Profit Agency,166 SYLVAN AVE,M1E,Public Elementary School,Elizabeth Simcoe Junior Public School,0,0,24,26,60,110,Y,Y,-79.2060380481,43.7381605682
447,6557,Sunshine Child Care Centre (Mackie Sunshine C C. Inc) - 60 Heathfield,Non Profit Agency,60 HEATHFIELD DR,M1M,Public Elementary School,George P. Mackie Public School,0,0,0,0,27,27,Y,Y,-79.2119971538,43.7393359146
448,6559,Holland-Bloorview Kids Rehab. (Scarborough Site),Non Profit Agency,1 WAYNE AVE,M1R,Public Elementary School,George Peck Public School,0,0,16,0,0,16,Y,Y,-79.2936384069,43.7382670776
449,6563,After Four Children's Enrichment Program,Non Profit Agency,10 JAPONICA RD,M1R,Catholic Elementary School,Our Lady Of Wisdom Catholic School,0,0,0,0,60,60,N,N,-79.308346371,43.761946577
450,6571,Banting And Best Child Care Centre (380 Goldhawk),Non Profit Agency,380 GOLDHAWK TRAIL,M1V,Public Elementary School,Banting And Best Public School,0,0,32,26,60,118,Y,Y,-79.279833503,43.826871413
451,6573,Charlottetown Blvd. Childcare Centre,Non Profit Agency,111 ISLAND RD,M1C,Commercial Building,Westrouge Plaza,0,15,48,13,15,91,N,Y,-79.1374190395,43.7978043239
452,6575,Chartland Child Care Inc,Non Profit Agency,109 CHARTLAND BLVD S,M1S,Public Elementary School,Chartland Junior Public School,0,0,24,26,30,80,Y,Y,-79.278504345,43.79998872
453,6577,Cheer Day Care Centre,Non Profit Agency,3300 KENNEDY RD,M1V,Place of Worship,Toronto Chinese United Church,0,15,32,0,0,47,Y,Y,-79.3048338098,43.8174968444
454,6583,Good Shepherd Day Care Centre,Non Profit Agency,2230 BIRCHMOUNT RD,M1T,Place of Worship,Toronto Mandarin Chinese Community Church,0,10,40,0,15,65,N,Y,-79.2975812515,43.7793684117
455,6587,Meadowvale Daycare Centre,Non Profit Agency,761 MEADOWVALE RD,M1C,Public Elementary School,Meadowvale Public School,0,0,16,13,30,59,Y,Y,-79.164068184,43.795511013
456,6593,St. Crispins Day Care Centre,Non Profit Agency,530 MIDLAND AVE,M1N,Place of Worship,,0,10,14,0,30,54,Y,Y,-79.2512047325,43.7173807844
457,6597,Dearham Wood Daycare,Non Profit Agency,66 DEARHAM WOOD,M1E,Public Elementary School,Poplar Road Public School,0,0,24,26,30,80,Y,Y,-79.187240846,43.753730622
458,6608,Holland-Bloorview Kids Rehab. - (Play & Learn Nursery),Non Profit Agency,666 EGLINTON AVE W,M5N,Purpose Built,,0,15,16,0,0,31,Y,Y,-79.4205906082,43.7024030416
459,6616,Rosedale Moore Park Association/Mooredale Preschool - Coach House,Non Profit Agency,146 CRESCENT RD,M4W,Community/Recreation Centre,Mooredale House,0,0,38,23,0,61,N,N,-79.380410055,43.678549972
460,6620,Shaawnong Aboriginal Head Start,Non Profit Agency,935 DUNDAS ST E,M4M,Public Elementary School,Dundas Junior  Public School,0,0,16,0,0,16,N,N,-79.348686332,43.662077745
461,6624,Kids Club (Day Care Connection),Non Profit Agency,780 KINGSTON RD,M4E,Catholic Elementary School,St. John Catholic School,0,0,0,26,92,118,Y,Y,-79.294568676,43.68022438
462,6628,North Yonge Child Care,Commercial Agency,27 MELROSE AVE,M5M,House,,10,15,0,0,0,25,N,Y,-79.405041407,43.732569466
463,6630,North Yonge Child Care 2,Commercial Agency,25 MELROSE AVE,M5M,House,,0,0,32,0,0,32,N,Y,-79.40496873,43.732550664
464,6632,A Place To Play Nursery School Of Bloor West Village,Non Profit Agency,680 ANNETTE ST,M6S,Place of Worship,Runnymede Presbyterian,0,0,16,0,0,16,N,Y,-79.485014309,43.659338094
465,6636,Beaches Co-Operative Playschool Inc.,Non Profit Agency,975 KINGSTON RD,M4E,Place of Worship,Kingston Road United Church,0,0,20,0,0,20,N,N,-79.286566455,43.680213171
466,6638,Miles Nadal Community Centre Nursery School,Non Profit Agency,750 SPADINA AVE,M5S,Community/Recreation Centre,Miles Nadal Jewish Community Centre,0,30,52,37,70,189,N,Y,-79.404062257,43.666206584
467,6640,Bloor West Nursery School,Non Profit Agency,432 RUNNYMEDE RD,M6S,Place of Worship,Runnymede United Church,0,0,16,0,0,16,N,Y,-79.4792143879,43.6568101487
468,6648,Community Centre 55 - Children Services (97 Main Street),Non Profit Agency,97 MAIN ST,M4E,Community/Recreation Centre,Community Centre 55,0,0,24,0,0,24,N,Y,-79.299130845,43.682093137
469,6652,Dover Gardens Nursery School,Non Profit Agency,228 BARTLETT AVE,M6H,Public Elementary School,Dovercourt Public School,0,0,16,0,0,16,N,Y,-79.435778958,43.666735608
470,6660,The Clover School,Commercial Agency,3180 BATHURST ST,M6A,Place of Worship,,0,20,94,0,0,114,N,N,-79.431249076,43.722665488
471,6674,Leroux Froebel Bilingual School,Commercial Agency,72 MAIN ST,M4E,Place of Worship,Calvary Baptist Church,10,15,23,19,27,94,N,Y,-79.299243703,43.680983142
472,6676,Little Tots' Manor,Commercial Agency,211 BELSIZE DR,M4S,House,,10,37,28,0,0,75,N,Y,-79.386810635,43.7025024742
473,6680,Manor Road Co-Operative Nursery School,Non Profit Agency,111 MANOR RD E,M4S,Place of Worship,The Church Of The Transfiguration,0,0,24,0,0,24,N,Y,-79.391052927,43.703546785
474,6682,McMurrich Co-Op Play School,Non Profit Agency,115 WINONA DR,M6G,Public Elementary School,McMurrich Public School,0,0,16,0,0,16,N,N,-79.431061957,43.678076368
475,6686,Montessori For Children (St. Clair) Inc,Commercial Agency,25 ALVIN AVE,M4T,House,Montessori For Children,0,0,48,0,0,48,N,N,-79.392672134,43.689307751
476,6690,Sisters Of Our Lady Of Mount Carmel,Non Profit Agency,2700 JANE ST,M3L,Other,,10,15,48,13,15,101,N,Y,-79.5143712366,43.7415567499
477,6692,My School Co-Op Nursery School,Non Profit Agency,116 FERMANAGH AVE,M6R,Catholic Elementary School,St. Vincent De Paul,0,0,22,0,0,22,N,N,-79.4479262725,43.6468378426
478,6697,Oriole Nursery School,Non Profit Agency,1570 YONGE ST,M4T,Place of Worship,Christ Church Deer Park,0,0,16,0,0,16,N,N,-79.395810113,43.69027124
479,6703,Sadochok Preschool Centre,Non Profit Agency,35 WEST DEANE PARK DR,M9B,Catholic Elementary School,Joseph Cardinal Slipyj Catholic School,0,10,46,0,0,56,N,N,-79.566028697,43.6594837738
480,6705,The Scott Mission Child Care Centre,Non Profit Agency,1550 O CONNOR DR,M4B,Purpose Built,The Scott Mission,10,15,16,0,0,41,Y,Y,-79.3064675551,43.7143881788
481,6709,St. Alban's Boys And Girls Club Preschool,Non Profit Agency,843 PALMERSTON AVE,M6G,Community/Recreation Centre,St Alban's Boys And Girls Club,0,25,44,0,0,69,Y,Y,-79.415679242,43.671409987
482,6711,St. Clement's Early Learning School,Commercial Agency,70 ST CLEMENTS AVE,M4R,Place of Worship,St. Clement's Anglican Church,0,0,55,0,0,55,N,N,-79.401793778,43.712610874
483,6713,Stepping Stones Day Nursery,Commercial Agency,342 RUNNYMEDE RD,M6S,House,,0,15,24,0,0,39,N,Y,-79.477879152,43.654233216
484,6715,The Creative Preschool Of East Toronto,Non Profit Agency,16 PHIN AVE,M4J,Public High School,Eastern Commerce Collegiate Institute,0,0,44,0,22,66,N,Y,-79.336636055,43.679140236
485,6719,Ranleigh Rascals,Non Profit Agency,81 RANLEIGH AVE,M4N,Public Elementary School,Bedford Park Public School,0,0,16,50,110,176,Y,Y,-79.400278367,43.72779826
486,6723,Time For Play Nursery School,Non Profit Agency,125 EVELYN CRES,M6P,Public High School,Western Technical Commercial High School,0,0,16,0,0,16,N,Y,-79.474581515,43.657091487
487,6731,Ukrainian Co-Op Nursery School,Non Profit Agency,516 THE KINGSWAY,M9A,Place of Worship,St. Paul's,0,15,20,13,0,48,N,Y,-79.5481942972,43.6735849789
488,6744,Toronto Hebrew Congregation/Holy Blossom Temple Preschool,Non Profit Agency,1950 BATHURST ST,M5P,Synagogue,Holy Blossom Temple,0,40,48,0,0,88,N,Y,-79.4252634693,43.6982858229
489,6746,Humbercrest Nursery School,Non Profit Agency,569 JANE ST,M6S,Public High School,Runnymede Collegiate,0,0,14,0,0,14,N,N,-79.4898146564,43.6635408493
490,6752,St. Bernadette's Family Resource Centre,Non Profit Agency,20 BANSLEY AVE,M6E,Catholic Elementary School,D'Arcy McGee,0,10,16,0,30,56,Y,Y,-79.4429148435,43.6922642125
491,6777,Huron Playschool Co-Operative,Non Profit Agency,383 HURON ST,M5S,Place of Worship,St. Thomas Anglican Church,0,0,16,0,0,16,N,Y,-79.400741945,43.665917142
492,6789,Banting And Best Schoolage Satellite(255 Alton Towers),Non Profit Agency,255 ALTON TOWERS CIR,M1V,Catholic Elementary School,Prince Of Peace Catholic School,0,0,0,13,30,43,Y,Y,-79.2789475262,43.8253976827
493,6809,Yes I Can Nursery School,Non Profit Agency,25 OLD YORK MILLS RD,M2P,Place of Worship,,0,0,24,0,0,24,Y,Y,-79.4043124,43.74340394
494,6860,Gibraltar Point Day Nursery Inc.,Non Profit Agency,30 CENTRE ISLAND PK,M5J,Public Elementary School,Island Public & Natural Science School,0,0,16,0,0,16,Y,Y,-79.3783913628,43.6157088532
495,6899,Rosedale Moore Park Association/Mooredale Preschool - Main House,Non Profit Agency,146 CRESCENT RD,M4W,Community/Recreation Centre,Mooredale House,0,15,16,0,0,31,N,N,-79.380410055,43.678549972
496,6953,Rene Gordon School Age Ymca,Non Profit Agency,20 KAREN RD,M3A,Public Elementary School,Rene Gordon Public School,0,0,0,13,30,43,Y,Y,-79.340143062,43.761903038
497,7055,York Mills Child Care Centre,Commercial Agency,1200 YORK MILLS RD,M3A,High Rise Apartment,,10,20,40,0,0,70,Y,Y,-79.3350153122,43.759658618
498,7108,Phoenix Montessori School Inc.,Commercial Agency,2 STATION RD,M8V,Public (school closed),The Phoenix Montessori School,10,26,13,76,0,125,N,N,-79.4936853466,43.6129950131
499,7111,Bowmore,Non Profit Agency,80 BOWMORE RD,M4L,Public Elementary School,Bowmore Public School,0,0,37,52,0,89,Y,Y,-79.314491719,43.676063663
500,7230,Hillside Montessori School,Commercial Agency,76 ANGLESEY BLVD,M9A,Place of Worship,Humber Valley United Church,0,0,24,0,0,24,N,N,-79.5289902912,43.6651457866
501,7236,Ikebata Nursery School,Commercial Agency,6 SAKURA WAY,M3C,Community/Rec Centre - Private,Japanese Cultural Centre,0,15,32,33,0,80,N,Y,-79.334995643,43.726380684
502,7382,Centennial Infant And Child Centre,Non Profit Agency,1580 YONGE ST,M4T,Purpose Built,,0,0,32,0,0,32,Y,Y,-79.395474417,43.690565023
503,7491,Learning Garden Childcare,Commercial Agency,69 SIX POINT RD,M8Z,Commercial Building,Commercial Retrofit - Single Unit,0,14,46,0,0,60,N,Y,-79.524034699,43.635910085
504,7505,The Rec Room Before & After School Program,Commercial Agency,255 ROYAL YORK RD,M8V,Community Rec/Centre - Board Run,Mimico Adult Centre,0,0,24,48,108,180,N,Y,-79.496646228,43.613076331
505,7528,My Little School,Commercial Agency,1492 VICTORIA PARK AVE,M4A,Other,,10,15,24,0,20,69,Y,Y,-79.3026378767,43.7237048827
506,7549,Plasp St. Pius X Catholic School,Non Profit Agency,71 JANE ST,M6S,Catholic Elementary School,St. Pius X,0,0,0,13,30,43,Y,Y,-79.4847166048,43.651285804
507,7652,Friendly Little Campus Daycare 2,Commercial Agency,63 ORCHARD PARK DR,M1E,Purpose Built,,20,30,32,0,0,82,Y,Y,-79.1807113416,43.7751965143
508,7689,Rawlinson B & A School Program,Non Profit Agency,231 GLENHOLME AVE,M6E,Public Elementary School,Rawlinson Community School,0,0,0,78,75,153,Y,Y,-79.4400466717,43.6839856509
509,7693,King George B & A School Program,Non Profit Agency,25 REXFORD RD,M6S,Public Elementary School,King George Junior Public School,0,0,0,26,60,86,Y,Y,-79.486886751,43.663162689
510,7699,Weston Memorial B & A School Program,Non Profit Agency,200 JOHN ST,M9N,Public Elementary School,Weston Memorial Junior Public School,0,0,0,13,15,28,Y,Y,-79.5093332103,43.7059867365
511,7708,Garderie La Farandole - Pierre Elliott Trudeau,Non Profit Agency,77 GRACE ST,M6J,Public Elementary (French),Ecole Elementaire Pierre Elliott Trudeau,0,10,24,39,60,133,Y,Y,-79.414544107,43.653067599
512,7712,Scarborough Citadel Child Care,Non Profit Agency,2021 LAWRENCE AVE E,M1R,Church,Salvation Army Scarborough Citadel Corp.,10,15,24,0,0,49,Y,Y,-79.2950132185,43.7450563709
513,7766,Maplewood Before And After School Care,Non Profit Agency,15 CHERRYWOOD AVE,M6C,Public Elementary School,Humewood Community School,0,0,0,0,60,60,Y,N,-79.4280237018,43.6866436809
514,7818,Ascot Avenue Community Day Care,Non Profit Agency,95 REGAL RD,M6H,Public Elementary School,Regal Road Public School,0,0,0,65,75,140,Y,Y,-79.440063285,43.673775167
515,7939,Plasp Holy Angels Catholic School,Non Profit Agency,100 ALLANHURST DR,M9A,Catholic Elementary School,Holy Angels Catholic School,0,0,0,13,30,43,Y,Y,-79.519473519,43.680147631
516,7978,Future Stars Child Care Centre,Commercial Agency,3895 LAWRENCE AVE E,M1G,High Rise Apartment,,0,0,24,0,28,52,Y,Y,-79.2079803013,43.7631364672
517,7981,Petite Maison Montessori,Commercial Agency,126 O CONNOR DR,M4K,Place of Worship,Don Mills United Church,0,15,48,0,0,63,N,Y,-79.350736114,43.693462739
518,7987,Broadlands School Age Program Ymca,Non Profit Agency,106 BROADLANDS BLVD,M3A,Public Elementary School,Broadlands Public School,0,0,0,13,45,58,Y,Y,-79.316462275,43.745727722
519,8162,Growing Tykes Child Care,Non Profit Agency,4105 LAWRENCE AVE E,M1E,Purpose Built,Growing Tykes Learning Centre,30,40,72,0,0,142,Y,Y,-79.19521008,43.766151054
520,8163,Parkdale Early Learning Centre - CDI - 119 Close Ave.,Non Profit Agency,119 CLOSE AVE,M6K,House,,10,15,24,0,0,49,Y,Y,-79.434310022,43.637102709
521,8168,St. Robert School Age Ymca,Non Profit Agency,70 BAINBRIDGE AVE,M3H,Catholic Elementary School,St. Robert Catholic School,0,0,0,26,30,56,Y,Y,-79.444145181,43.749657532
522,8169,Carousel Child Care Development Centre,Commercial Agency,623 FINCH AVE W,M2R,High Rise Apartment,,0,14,32,0,0,46,Y,Y,-79.45390216,43.770916893
523,8198,Play And Grow Child Care Centre,Non Profit Agency,227 DREWRY AVE,M2M,Public Elementary School,R J Lang Public School,0,0,0,26,45,71,Y,Y,-79.4265137302,43.7834939824
524,8200,Avalon Children's Montessori School,Commercial Agency,31 WOOD GLEN RD,M1N,Place of Worship,Fallingbrook Presbyterian Church,0,0,31,0,0,31,N,N,-79.275433602,43.68415499
525,8205,Montessori Jewish Day School Of Toronto,Non Profit Agency,55 YEOMANS RD,M3H,Synagogue,Beth David Synagogue,0,30,22,23,0,75,N,Y,-79.4398430913,43.7492594631
526,8258,Apple Day Care Centre,Commercial Agency,3434 EGLINTON AVE E,M1J,High Rise Apartment,,6,10,24,0,15,55,Y,Y,-79.2112167788,43.7456216056
527,8477,Birchmount Bluffs Neighbourhood Centre Community Nursery School,Non Profit Agency,93 BIRCHMOUNT RD,M1N,Purpose Built,Birchmount Bluffs Neighbourhood Centre,0,0,16,0,0,16,N,Y,-79.26233166,43.695419466
528,8570,Kids Zone Daycare Inc.,Commercial Agency,123 GLENDALE AVE,M6R,House,,0,15,36,0,0,51,N,Y,-79.450800535,43.642548368
529,8703,"St. Bartholomew's Children's Centre, Regent Park Inc.",Non Profit Agency,509 DUNDAS ST E,M5A,Place of Worship,St. Bartholomew's Anglican Church,0,0,0,0,30,30,Y,Y,-79.363900986,43.659712951
530,8743,Muppets Children's Centre 316,Commercial Agency,316 MAIN ST,M4C,House,,6,20,0,0,0,26,Y,Y,-79.302406039,43.688736414
531,8823,Grace Christian School - Day Nursery,Non Profit Agency,201 TEMPO AVE,M2H,Place of Worship,Grace Chinese Gospel Church Of North York,10,25,56,0,0,91,Y,Y,-79.3397704469,43.8052990562
532,8826,Plasp Islington Junior Middle School,Non Profit Agency,44 CORDOVA AVE,M9A,Public Elementary School,Islington Junior Middle School,0,0,0,26,45,71,Y,Y,-79.527946686,43.647482818
533,8827,Plasp St. Elizabeth Catholic School,Non Profit Agency,5 REDCAR AVE,M9B,Catholic Elementary School,St. Elizabeth Catholic School,0,0,0,0,30,30,Y,Y,-79.557453673,43.635155164
534,8905,Rhyme & Reason Day Care,Commercial Agency,474 BROWNS LINE,M8W,Purpose Built,Child Care Centre - Single Unit,0,10,26,0,20,56,N,N,-79.5461132354,43.6026620321
535,8929,N.Y.A.D. Midland,Non Profit Agency,720 MIDLAND AVE,M1K,Public High School,Scarborough Centre For Alternative Studies,10,20,24,0,0,54,Y,Y,-79.256586692,43.728360512
536,9001,Forest Grove Montessori Preschool,Commercial Agency,43 FOREST GROVE DR,M2K,Place of Worship,Forest Grove United Church,0,0,24,0,0,24,N,Y,-79.3792651027,43.7793979661
537,9017,Northwest Childhood Learning Centre,Commercial Agency,2978 ISLINGTON AVE,M9L,Other,,0,15,32,0,0,47,Y,Y,-79.571215997,43.758645473
538,9240,Finch Business Park Child Care,Commercial Agency,1183A FINCH AVE W,M3J,Other,,20,30,48,0,0,98,Y,Y,-79.482986147,43.764266593
539,9294,Le Petit Chaperon Rouge - Coxwell,Non Profit Agency,419 COXWELL AVE,M4L,Low Rise Apartment,,6,15,48,0,0,69,Y,Y,-79.320512949,43.677246214
540,9320,Plasp St. Cecilia Catholic School,Non Profit Agency,355 ANNETTE ST,M6P,Catholic Elementary School,St. Cecilia Catholic School,0,0,0,26,75,101,Y,Y,-79.474657944,43.660794574
541,9330,Garderie Mon Petit Jardin,Non Profit Agency,500 SANDHURST CIR,M1S,Catholic Elementary (French),Ecole St. Jean De Lalande,6,10,16,26,45,103,Y,Y,-79.264091476,43.8047586383
542,9373,Head Start Montessori,Commercial Agency,2235 SHEPPARD AVE E,M2J,Place of Worship,Garden Church,10,30,24,0,0,64,N,N,-79.32785296,43.772724647
543,9433,Yorktown Montessori School,Commercial Agency,349 KENNETH AVE,M2N,Place of Worship,Willowdale United Church,0,0,24,0,0,24,N,Y,-79.4098254553,43.7757969062
544,9444,Lullaboo Nursery And Childcare Center - Bedford Campus,Commercial Agency,11 BEDFORD PARK AVE,M5M,Place of Worship,North Toronto Early Years Learning Centre,10,26,24,0,0,60,N,Y,-79.4035164512,43.7271119912
545,9456,Wilmington Best Schoolage Satellite Centre,Non Profit Agency,285 WILMINGTON AVE,M3H,Public Elementary School,Charles H. Best East Public School,0,0,0,0,30,30,Y,Y,-79.458630234,43.767445246
546,9462,St. Vincent Sunshine,Non Profit Agency,116 FERMANAGH AVE,M6R,Catholic Elementary School,St. Vincent De Paul,0,0,0,20,30,50,N,N,-79.4479262725,43.6468378426
547,9465,Mackie Sunshine Childcare Inc. - St. Denis Sunshine,Non Profit Agency,67 BALSAM AVE,M4E,Catholic Elementary School,St. Denis Catholic School (Jr),0,0,0,0,30,30,N,N,-79.28990762,43.672998343
548,9467,The Village Shul And Learning Centre Of Toronto,Non Profit Agency,1072 EGLINTON AVE W,M6C,Place of Worship,The Village Shul,0,30,40,0,0,70,N,Y,-79.431434535,43.69998653
549,9470,Norseman Jr Ymca,Non Profit Agency,80 LOTHIAN AVE,M8Z,Community/Rec Centre - City,Fairfield Senior Centre,0,0,16,0,0,16,Y,Y,-79.519311798,43.639678028
550,9471,Norseman School Age Program (Ymca),Non Profit Agency,105 NORSEMAN ST,M8Z,Public Elementary School,Norseman Public School,0,0,0,78,120,198,Y,Y,-79.51632975,43.63430526
551,9536,Pineway Child Care Learning Center,Non Profit Agency,110 PINEWAY BLVD,M2H,Public Elementary School,Pineway Public School,0,15,48,26,30,119,Y,Y,-79.374515527,43.796417773
552,9540,Bruce Woodgreen Early Learning Centre,Non Profit Agency,51 LARCHMOUNT AVE,M4M,Public Elementary School,Bruce Public School,0,15,24,52,60,151,Y,Y,-79.33333606,43.661035814
553,9573,Teddy Bear Educare Advance,Commercial Agency,86 ADVANCE RD,M8Z,Commercial Building,Single Unit,0,15,48,0,0,63,N,Y,-79.5233839337,43.6353279054
554,9595,City Kids Early Learning & Child Care Centre,Public (City Operated) Agency,34 BATHURST ST,M5V,Purpose Built,,20,20,32,0,0,72,Y,Y,-79.401978334,43.641245004
555,9607,Children's Magic Moments Child Care And Nursery School,Commercial Agency,98 BRAEMAR AVE,M5P,Purpose Built,,10,15,24,0,0,49,N,Y,-79.409374963,43.702963173
556,9608,Sunnyside Day Care - Roncesvalles,Commercial Agency,10 HIGH PARK BLVD,M6R,House,,10,45,32,0,0,87,N,Y,-79.450472422,43.646387076
557,9633,Treasured Moments - Bloor,Commercial Agency,3107 BLOOR ST W,M8X,Commercial Building,,10,20,48,0,0,78,N,Y,-79.5160188144,43.6460913846
558,9658,Network Child Care Services - Wade Avenue Centre,Non Profit Agency,544 LANSDOWNE AVE,M6H,High Rise Apartment,Tamil Co-Operative Homes Inc.,0,15,24,0,0,39,Y,Y,-79.443406467,43.659382928
559,9679,Mackie Sunshine Child Care Inc.St. Joseph's Sunshine,Non Profit Agency,176 LESLIE ST,M4M,Catholic Elementary School,St. Joseph's Catholic School,0,0,8,0,15,23,N,N,-79.331890548,43.66580807
560,9703,The Beez Kneez  Lytton Park,Commercial Agency,1252 AVENUE RD,M5N,House,House,0,10,28,0,0,38,N,N,-79.412250644,43.714515261
561,9707,Growing Tykes Learning Centre (Dundas Street West),Non Profit Agency,5150 DUNDAS ST W,M9A,Purpose Built,,20,35,64,0,0,119,Y,Y,-79.5339742539,43.643618508
562,9741,University Of Toronto Early Learning Centre - Glen Morris,Non Profit Agency,7 GLEN MORRIS ST,M5S,Purpose Built,,10,30,56,0,0,96,Y,Y,-79.401114578,43.663949319
563,9742,University Of Toronto Early Learning Centre - O.I.S.E.,Non Profit Agency,252 BLOOR ST W,M5S,Community College/University,Ontario Institute For Studies In Education (Oise),0,10,16,0,0,26,Y,Y,-79.398672217,43.668435727
564,9764,Childspace Day Care Corporation # 3 (49 Felstead Avenue),Non Profit Agency,49 FELSTEAD AVE,M4J,Catholic High School,St. Patrick Catholic High School,10,20,32,0,0,62,Y,Y,-79.327649482,43.678322299
565,9768,University Of Toronto Childcare On Charles,Non Profit Agency,35 CHARLES ST W,M4Y,High Rise Apartment,Tower Co-Op,10,15,40,0,0,65,Y,Y,-79.387502519,43.668190018
566,9780,Boulton Avenue Child Care Centre,Non Profit Agency,131 BROADVIEW AVE,M4M,Other,Royal Canadian Curling Club,10,15,47,0,0,72,Y,Y,-79.349925343,43.659841955
567,9800,Central Montessori Schools - York Mills Campus,Commercial Agency,18 COLDWATER RD,M3B,Private Elementary School,Central Montessori Private School,20,71,144,0,0,235,N,Y,-79.35846062,43.7558375353
568,9815,Kids & Company - Bloor Street Site,Commercial Agency,160 BLOOR ST E,M4W,Office Building,Unilever Office Building,20,25,40,0,0,85,N,Y,-79.3830486971,43.6716320246
569,9847,Kids & Company - Front Street Site,Commercial Agency,320 FRONT ST W,M5V,Other,,9,19,24,10,0,62,N,Y,-79.3910194154,43.6439951495
570,9916,Broad View French Montessori School,Commercial Agency,903 PAPE AVE,M4K,Commercial Building,,0,14,19,0,0,33,N,Y,-79.3467750892,43.6848020941
571,9927,Kids & Company Ltd. - Wellington Site,Commercial Agency,95 WELLINGTON ST W,M5J,Office Building,Fogler Rubinoff Building,30,40,45,0,0,115,N,Y,-79.382128116,43.646452723
572,9928,Don Mills Children's Centre,Commercial Agency,33 KERN RD,M3B,Other,,6,10,16,0,0,32,Y,Y,-79.3503322847,43.7488809564
573,9939,Woodgreen Community Services (The)(Debbie Yeung Child Care Centre),Non Profit Agency,249 COSBURN AVE,M4J,Purpose Built,Woodgreen Community Services-Homeward Bound,10,25,24,0,0,59,Y,Y,-79.342079874,43.690556059
574,9965,Martin Luther Child Care - Lakeshore,Non Profit Agency,2379 LAKE SHORE BLVD W,M8V,Church,,0,0,0,0,30,30,Y,Y,-79.4880023903,43.6153407975
575,9989,Prodigy Learning Centre,Commercial Agency,1545 JANE ST,M9N,High Rise Apartment,,0,10,24,0,0,34,Y,Y,-79.501944194,43.698531019
576,9995,Abacus Montessori Learning Centre,Commercial Agency,2723 ST CLAIR AVE E,M4B,Other,Beck Taxi Building,0,13,24,0,0,37,N,Y,-79.3100825357,43.7057521385
577,10017,Midland Child Care Centre,Non Profit Agency,4220 MIDLAND AVE,M1V,Other,,0,15,48,0,0,63,Y,Y,-79.297199226,43.824973179
578,10066,St. George Mini School Inc - Bond,Non Profit Agency,141 BOND AVE,M3B,Place of Worship,St. George Orthodox Church,0,10,40,0,0,50,Y,Y,-79.3474507705,43.7457197
579,10104,Macaulay - Jane Street Child Care Centre,Non Profit Agency,610 JANE ST,M6S,Purpose Built,,10,20,32,0,0,62,Y,Y,-79.4912326984,43.6650967286
580,10161,Three R's Early Learning Centre,Commercial Agency,225 WELLESWORTH DR,M9C,Public Elementary School,Wellesworth Junior Public School,0,0,24,0,0,24,N,Y,-79.576718746,43.656637342
581,10166,Network Child Care Services - Metamorphosis Child Care Centre,Non Profit Agency,40 DONLANDS AVE,M4J,Place of Worship,Metamorphosis Greek Orthodox Church,0,15,24,0,0,39,Y,Y,-79.338078737,43.68136723
582,10170,Manor Montessori School Inc - 14 De Savery Crescent,Commercial Agency,14 DE SAVERY CRES,M4S,Low Rise Apartment,Manor Montessori School,0,0,92,0,0,92,N,N,-79.389838779,43.703091992
583,10180,Plasp - David Hornell Junior School,Non Profit Agency,32 VICTORIA ST,M8V,Public Elementary School,David Hornell Junior School,0,0,0,13,30,43,Y,Y,-79.488893662,43.619333279
584,10192,Broad View French Montessori School II Limited,Commercial Agency,1236 KINGSTON RD,M1N,Commercial Building,,0,10,24,0,0,34,N,N,-79.2785658854,43.6827892711
585,10203,Plasp St Eugene Catholic School,Non Profit Agency,30 WESTROYAL RD,M9P,Catholic Elementary School,St. Eugene School,0,0,0,26,75,101,Y,Y,-79.537175742,43.692580136
586,10219,Wellesley Early Learning Centre - Earlscourt Creche CDI,Non Profit Agency,495 SHERBOURNE ST,M4X,Community/Rec Centre - City,Wellesley Community Centre,10,20,32,0,0,62,Y,Y,-79.374479399,43.667796852
